//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
//Chaos dwarf hand cannoneer
4840 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4841 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sir Harry
990 - 570 -1 -1 -1 4 1 60 80 MELEE -1 -1 PASSIVE
//Vyrewatch
4847 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sir Jerro
988 - 570 -1 -1 -1 4 1 60 80 MELEE -1 -1 PASSIVE
//Vyrewatch
4844 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sir Carl
989 - 570 -1 -1 -1 4 1 60 80 MELEE -1 -1 PASSIVE
//Vyrelord
4845 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4834 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4835 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4832 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4833 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4838 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4839 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4836 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4837 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Jelly
8617 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Pyrefiend
8616 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Wizard
12435 - 800 1938 13792 13785 5 5 60 290 MAGE -1 -1 AGRESSIVE
//Vyrewatch
4851 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4850 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4849 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4848 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch
4852 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Thrower Troll
1101 - 950 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Thrower Troll
1102 - 950 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Thrower Troll
1103 - 950 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Stick
1096 - 1400 -1 -1 -1 7 1 60 300 MELEE -1 -1 AGRESSIVE
//Pee Hat
1097 - 1260 -1 -1 -1 4 1 60 250 MELEE -1 -1 PASSIVE
//Kraka
1098 - 1200 -1 -1 -1 6 1 60 233 MELEE -1 -1 AGRESSIVE
//White Knight
1092 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//Vyrewatch
14096 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Hygd
1088 - 100 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Ceolburg
1089 - 100 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Vyrewatch
14098 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Troll general
1117 - 1500 -1 -1 -1 5 1 60 386 MELEE -1 -1 AGRESSIVE
//Vyrewatch
14092 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Troll general
1116 - 1500 -1 -1 -1 5 1 60 386 MELEE -1 -1 AGRESSIVE
//Troll spectator
1119 - 900 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//Vyrewatch
14094 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Troll spectator
1118 - 900 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//Vyrewatch
14088 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Mountain troll
1112 - 900 -1 -1 -1 6 1 60 121 MELEE -1 -1 AGRESSIVE
//Troll general
1115 - 1500 -1 -1 -1 5 1 60 386 MELEE -1 -1 AGRESSIVE
//Vyrewatch
14090 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Mountain troll
1109 - 900 -1 -1 -1 6 1 60 121 MELEE -1 -1 AGRESSIVE
//Vyrewatch
14084 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Mountain troll
1108 - 900 -1 -1 -1 6 1 60 121 MELEE -1 -1 AGRESSIVE
//Mountain troll
1111 - 900 -1 -1 -1 6 1 60 121 MELEE -1 -1 AGRESSIVE
//Vyrewatch
14086 - 1150 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Mountain troll
1110 - 900 -1 -1 -1 6 1 60 121 MELEE -1 -1 AGRESSIVE
//Thrower Troll
1105 - 950 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Ice troll runt
5473 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Thrower Troll
1104 - 950 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Ice Troll King
5472 - 1500 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Mountain troll
1107 - 900 -1 -1 -1 6 1 60 121 MELEE -1 -1 AGRESSIVE
//Ice troll female
5475 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE
//Mountain troll
1106 - 900 -1 -1 -1 6 1 60 121 MELEE -1 -1 AGRESSIVE
//Ice troll male
5474 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE
//Vyrelord
14138 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady
14139 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelord
14136 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady
14137 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Berry
1129 - 900 -1 -1 -1 4 1 60 120 MELEE -1 -1 PASSIVE
//Vyrelord
14134 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Berry
1127 - 900 -1 -1 -1 4 1 60 120 MELEE -1 -1 PASSIVE
//Vyrelord
14132 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Troll spectator
1124 - 900 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//Dad
1125 - 1200 -1 -1 -1 4 1 60 280 MELEE -1 -1 PASSIVE
//Vyrelord
14130 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Troll spectator
1122 - 900 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//Troll spectator
1123 - 900 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//Vyrelord
14128 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Troll spectator
1120 - 900 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//Troll spectator
1121 - 900 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE
//Icelord
5455 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Vyrelady
14126 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Icelord
5454 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Icelord
5453 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Vyrelady
14124 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Icelord
5452 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Vyrelady
14122 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Vyrelady
14120 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE
//Mountain troll
1138 - 910 -1 -1 -1 6 1 60 121 MELEE -1 -1 AGRESSIVE
//Terror dog
5417 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Terror dog
5418 - 820 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Ghast
1053 - 450 -1 -1 -1 5 1 60 30 MELEE -1 -1 AGRESSIVE
//Mutant tarn
5421 - 650 -1 -1 -1 6 1 60 190 MELEE -1 -1 AGRESSIVE
//Tarn
5420 - 650 -1 -1 -1 6 1 60 190 MELEE -1 -1 AGRESSIVE
//Monk of Zamorak
1045 - 100 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Possessed pickaxe
5413 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Monk of Zamorak
1044 - 200 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Monk of Zamorak
1046 - 250 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Animated spade
5414 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Zombie
5404 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5393 - 560 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Penda
1087 - 100 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Ocga
1085 - 100 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Vanstrom Klause
14179 - 8000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Zombie
5379 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Vanstrom Klause
14178 - 8000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Zombie
5378 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Vanstrom Klause
14177 - 8000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Zombie
5377 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Vanstrom Klause
14176 - 8000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Zombie
5376 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie
5380 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//White Knight
14229 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//White Knight
14228 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//White Knight
14231 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//White Knight
14230 - 530 -1 -1 -1 8 1 60 60 MELEE -1 -1 PASSIVE
//Black Knight
14227 - 420 -1 -1 -1 6 1 60 47 MELEE -1 -1 AGRESSIVE
//Leech
1219 - 450 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Ghoul
1218 - 500 -1 -1 -1 5 1 60 70 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5629 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Turkey
14236 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie pirate
5631 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Bruise Blamish Snail
1230 - 120 -1 -1 -1 4 1 60 40 RANGE -1 -1 PASSIVE
//Zombie pirate
5630 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Myre Blamish Snail
1227 - 80 -1 -1 -1 4 1 60 20 RANGE -1 -1 PASSIVE
//Zombie pirate
14213 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
14214 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
14215 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Myre Blamish Snail
1232 - 90 -1 -1 -1 4 1 60 20 RANGE -1 -1 PASSIVE
//Blood Blamish Snail
1233 - 4760 7834 7832 7833 5 4 0 152 SPECIAL -1 -1 PASSIVE
//Ochre Blamish Snail
1234 - 4760 7834 7832 7833 5 4 0 152 SPECIAL -1 -1 PASSIVE
//Monkey Archer
14211 - 500 -1 -1 -1 4 1 60 200 RANGE -1 -1 AGRESSIVE
//Bruise Blamish Snail
1235 - 120 -1 -1 -1 4 1 60 40 RANGE -1 -1 PASSIVE
//Unicow
5603 - 240 -1 -1 -1 5 1 60 40 MELEE -1 -1 AGRESSIVE
//Rooster
14220 - 70 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Phrin Shade
1244 - 560 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Riyl Shadow
1245 - 740 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Riyl Shade
1246 - 740 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Asyn Shadow
1247 - 920 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Zombie pirate
14216 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Loar Shadow
1240 - 380 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Chicken
14217 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE
//Loar Shade
1241 - 380 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Chicken
14218 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE
//Chicken
14219 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE
//Phrin Shadow
1243 - 560 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Fiyr Shade
1250 - 1100 -1 -1 -1 4 1 60 110 MELEE -1 -1 AGRESSIVE
//Enhanced ice titan
14257 - 15000 -1 -1 -1 4 1 60 447 MELEE -1 -1 AGRESSIVE
//Fiyr Shadow
1249 - 1100 -1 -1 -1 4 1 60 110 MELEE -1 -1 AGRESSIVE
//Asyn Shade
1248 - 920 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Lucien
14256 - 2000 11375 11365 11319 5 2 10 500 MELEE -1 -1 AGRESSIVE
//Newtroost
5597 - 180 -1 -1 -1 4 1 60 300 MELEE -1 -1 PASSIVE
//Verac the Defiled
14268 - 1000 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE
//Jubster
5596 - 600 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Torag the Corrupted
14267 - 1000 -1 -1 -1 4 1 60 230 MELEE -1 -1 AGRESSIVE
//Swordchick
5595 - 350 -1 -1 -1 5 1 60 50 MELEE -1 -1 PASSIVE
//Spidine
5594 - 350 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Guthan the Infested
14265 - 1000 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE
//Frogeel
5593 - 900 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE
//Dharok the Wretched
14264 - 1000 -1 -1 -1 8 1 60 680 MELEE -1 -1 AGRESSIVE
//Rock Crab
1267 - 510 -1 -1 -1 5 1 60 15 MELEE -1 -1 AGRESSIVE
//Saradomin wizard
1264 - 1200 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Rock Crab
1265 - 510 1312 1313 1314 5 1 60 15 MELEE -1 -1 AGRESSIVE
//The Draugen
1279 - 690 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Kalphite Worker
1153 - 400 6223 6227 6228 5 1 60 34 MELEE -1 -1 PASSIVE
//Gluttonous behemoth
9953 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Gluttonous behemoth
9952 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Kalphite Guardian
1155 - 1240 6224 6227 -1 4 1 60 124 MELEE -1 -1 AGRESSIVE
//Gluttonous behemoth
9955 - 3960 13717 13716 13715 5 4 0 169 SPECIAL -1 -1 AGRESSIVE
//Kalphite Soldier
1154 - 900 6223 6227 6229 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Gluttonous behemoth
9954 - 3960 13717 13716 13715 5 4 0 169 SPECIAL -1 -1 AGRESSIVE
//Kalphite Guardian
1157 - 1240 6224 6232 -1 4 1 60 124 MELEE -1 -1 AGRESSIVE
//Gluttonous behemoth
9957 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Kalphite Worker
1156 - 400 6223 6227 6228 5 1 60 34 MELEE -1 -1 PASSIVE
//Gluttonous behemoth
9956 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Gluttonous behemoth
9959 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Kalphite Queen
1158 - 2550 6241 6232 6242 5 2 -1 314 SPECIAL -1 -1 AGRESSIVE
//Gluttonous behemoth
9958 - 5560 13717 13716 13715 3 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Akrisae the Doomed
14297 - 1000 -1 -1 -1 8 1 60 340 MELEE -1 -1 AGRESSIVE
//Gluttonous behemoth
9961 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Kalphite Queen
1160 - 2550 6235 6237 6233 5 4 60 314 SPECIAL -1 -1 AGRESSIVE
//Gluttonous behemoth
9960 - 5560 13717 13716 13715 5 4 0 221 SPECIAL -1 -1 AGRESSIVE
//Akrisae the Doomed
14299 - 1000 -1 -1 -1 8 1 60 340 MELEE -1 -1 AGRESSIVE
//Gluttonous behemoth
9963 - 7000 13717 13716 13715 5 4 0 350 SPECIAL -1 -1 AGRESSIVE
//Akrisae the Doomed
14298 - 1000 -1 -1 -1 8 1 60 340 MELEE -1 -1 AGRESSIVE
//Gluttonous behemoth
9962 - 7000 13717 13716 13715 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Glacor
14301 - 5000 9955 9962 9961 6 1 60 294 MELEE -1 -1 PASSIVE
//Astea Frostweb
9965 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Akrisae the Doomed
14300 - 1000 -1 -1 -1 8 1 60 340 MELEE -1 -1 AGRESSIVE
//Gluttonous behemoth
9964 - 7000 13717 13716 13715 5 4 0 407 SPECIAL -1 -1 AGRESSIVE
//Sapping glacyte
14303 - 1000 -1 -1 -1 4 1 60 64 MELEE -1 -1 AGRESSIVE
//Astea Frostweb
9967 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Unstable glacyte
14302 - 1000 -1 -1 -1 6 1 60 54 MELEE -1 -1 AGRESSIVE
//Astea Frostweb
9966 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9968 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9969 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9970 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9971 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//The Shaikahan
1172 - 1000 -1 -1 -1 5 1 60 94 MELEE -1 -1 AGRESSIVE
//Astea Frostweb
9972 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9973 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9974 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9975 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9976 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9977 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9978 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9979 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9980 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9981 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9982 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
9983 - 1750 2080 2079 836 5 4 0 124 SPECIAL -1 -1 AGRESSIVE
//Ice troll female
5523 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE
//Ice troll male
5522 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE
//Ice troll runt
5521 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Ice troll female
5527 - 800 -1 -1 -1 4 1 60 177 RANGE -1 -1 AGRESSIVE
//Ice troll male
5526 - 800 -1 -1 -1 4 1 60 177 MELEE -1 -1 AGRESSIVE
//Ice troll runt
5525 - 600 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE
//Grizzly bear
1195 - 350 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Rabbit
1194 - 50 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Rabbit
1193 - 50 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Yak
5529 - 500 -1 -1 -1 5 1 60 24 MELEE -1 -1 PASSIVE
//Rabbit
1192 - 50 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Grizzly bear cub
1197 - 350 -1 -1 -1 4 1 60 29 MELEE -1 -1 PASSIVE
//Grizzly bear cub
1196 - 350 -1 -1 -1 4 1 60 29 MELEE -1 -1 PASSIVE
//Tyras guard
1203 - 1120 -1 -1 -1 6 1 60 157 MELEE -1 -1 AGRESSIVE
//Enduring glacyte
14304 - 1000 -1 -1 -1 4 1 60 24 MAGE -1 -1 PASSIVE
//Tyras guard
1200 - 1120 -1 -1 -1 6 1 60 157 MELEE -1 -1 AGRESSIVE
//Tyras guard
1204 - 1120 -1 -1 -1 6 1 60 157 MELEE -1 -1 AGRESSIVE
//Gluttonous behemoth
9950 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Gluttonous behemoth
9951 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Gluttonous behemoth
9948 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Gluttonous behemoth
9949 - 2450 13717 13716 13715 5 4 0 135 SPECIAL -1 -1 AGRESSIVE
//Penance Ranger
5229 - 0 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Skraeling
1368 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Skraeling
1367 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Penance Queen
5247 - 2500 -1 -1 -1 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Dagannoth mother
1356 - 1000 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Dagannoth mother
1354 - 1000 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Dagannoth mother
1355 - 1000 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Dagannoth mother
1352 - 1000 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Dagannoth mother
1353 - 1000 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Dagannoth mother
1351 - 1000 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Astea Frostweb
10020 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10021 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Penance Ranger
5237 - 0 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE
//Astea Frostweb
10018 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10019 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10016 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10017 - 5000 2080 2079 836 5 4 0 300 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10013 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Rabbit
1404 - 50 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Astea Frostweb
10012 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10015 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10014 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Chicken
1401 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE
//Astea Frostweb
10009 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Ogre shaman
5193 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Astea Frostweb
10008 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Rooster
1403 - 50 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Astea Frostweb
10011 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Chicken
1402 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE
//Astea Frostweb
10010 - 4000 2080 2079 836 5 4 0 250 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10005 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10004 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Nial Swiftfling
5188 - 1400 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE
//Astea Frostweb
10007 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Astea Frostweb
10006 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Ogre shaman
5190 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE
//Astea Frostweb
10001 - 3500 2080 2079 836 5 4 0 220 SPECIAL -1 -1 AGRESSIVE
//Ragnvald
1392 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Astea Frostweb
10000 - 3070 2080 2079 836 5 4 0 197 SPECIAL -1 -1 AGRESSIVE
//Ogre shaman
